0,,レザーアーマー,Leather Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13053
0,,レザーアーマー,Leather Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13054
0,,レザーアーマー,Leather Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13055
0,,レザーアーマー,Leather Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13056
0,,レザーアーマー,Leather Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13057
0,,ラメラージャケット,Lamellar Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13058
0,,ラメラージャケット,Lamellar Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13059
0,,ラメラージャケット,Lamellar Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13060
0,,ラメラージャケット,Lamellar Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13061
0,,ラメラージャケット,Lamellar Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13062
0,,エプレンティスコート,Apprentice's Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13063
0,,エプレンティスコート,Apprentice's Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13064
0,,エプレンティスコート,Apprentice's Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13065
0,,エプレンティスコート,Apprentice's Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13066
0,,エプレンティスコート,Apprentice's Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13067
0,,ハロウドローブ,Hallowed Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13068
0,,ハロウドローブ,Hallowed Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13069
0,,ハロウドローブ,Hallowed Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13070
0,,ハロウドローブ,Hallowed Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13071
0,,ハロウドローブ,Hallowed Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13072
0,,ジョングルーラー,Jongleur's Wrap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13073
0,,ジョングルーラー,Jongleur's Wrap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13074
0,,ジョングルーラー,Jongleur's Wrap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13075
0,,ジョングルーラー,Jongleur's Wrap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13076
0,,ジョングルーラー,Jongleur's Wrap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13077
0,,ダルマティカ,Dalmatica,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13078
0,,ダルマティカ,Dalmatica,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13079
0,,ダルマティカ,Dalmatica,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13080
0,,ダルマティカ,Dalmatica,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13081
0,,ダルマティカ,Dalmatica,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13082
0,,セージローブ,Sage's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13083
0,,セージローブ,Sage's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13084
0,,セージローブ,Sage's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13085
0,,セージローブ,Sage's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13086
0,,セージローブ,Sage's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13087
0,,ギャリソンズジャケット,Garrison's Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13088
0,,ギャリソンズジャケット,Garrison's Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13089
0,,ギャリソンズジャケット,Garrison's Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13090
0,,ギャリソンズジャケット,Garrison's Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13091
0,,ギャリソンズジャケット,Garrison's Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13092
0,,ノーブルジャケット,Noble Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13093
0,,ノーブルジャケット,Noble Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13094
0,,ノーブルジャケット,Noble Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13095
0,,ノーブルジャケット,Noble Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13096
0,,ノーブルジャケット,Noble Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13097
0,,カームローブ,Calm Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13098
0,,カームローブ,Calm Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13099
0,,カームローブ,Calm Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13100
0,,カームローブ,Calm Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13101
0,,カームローブ,Calm Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13102
0,,サプライベスト,Supply Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13103
0,,サプライベスト,Supply Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13104
0,,サプライベスト,Supply Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13105
0,,サプライベスト,Supply Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13106
0,,サプライベスト,Supply Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13107
0,,トラベラーズベスト,Traveler's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13108
0,,トラベラーズベスト,Traveler's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13109
0,,トラベラーズベスト,Traveler's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13110
0,,トラベラーズベスト,Traveler's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13111
0,,トラベラーズベスト,Traveler's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13112
0,,リーダーベスト,Leader's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13113
0,,リーダーベスト,Leader's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13114
0,,リーダーベスト,Leader's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13115
0,,リーダーベスト,Leader's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13116
0,,リーダーベスト,Leader's Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13117
0,,ソレムアーマー,Solemn Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13118
0,,ソレムアーマー,Solemn Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13119
0,,ソレムアーマー,Solemn Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13120
0,,ソレムアーマー,Solemn Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13121
0,,ソレムアーマー,Solemn Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13122
0,,ロックアーマー,Rock Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13123
0,,ロックアーマー,Rock Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13124
0,,ロックアーマー,Rock Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13125
0,,ロックアーマー,Rock Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13126
0,,ロックアーマー,Rock Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13127
0,,ヴァイスキュイラス,Vice Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13128
0,,ヴァイスキュイラス,Vice Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13129
0,,ヴァイスキュイラス,Vice Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13130
0,,ヴァイスキュイラス,Vice Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13131
0,,ヴァイスキュイラス,Vice Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13132
0,,ドラグーンブレスト,Dragon Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13133
0,,ドラグーンブレスト,Dragon Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13134
0,,ドラグーンブレスト,Dragon Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13135
0,,ドラグーンブレスト,Dragon Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13136
0,,ドラグーンブレスト,Dragon Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13137
0,,グランサーコート,Grand Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13138
0,,グランサーコート,Grand Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13139
0,,グランサーコート,Grand Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13140
0,,グランサーコート,Grand Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13141
0,,グランサーコート,Grand Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13142
0,,スタディプレート,Sturdy Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13143
0,,スタディプレート,Sturdy Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13144
0,,スタディプレート,Sturdy Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13145
0,,スタディプレート,Sturdy Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13146
0,,スタディプレート,Sturdy Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13147
0,,セレニティアーマー,Serenity Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13148
0,,セレニティアーマー,Serenity Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13149
0,,セレニティアーマー,Serenity Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13150
0,,セレニティアーマー,Serenity Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13151
0,,セレニティアーマー,Serenity Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13152
0,,サヴェッジアーマー,Savage Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13153
0,,サヴェッジアーマー,Savage Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13154
0,,サヴェッジアーマー,Savage Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13155
0,,サヴェッジアーマー,Savage Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13156
0,,サヴェッジアーマー,Savage Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13157
0,,フォウルアーマー,Foul Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13158
0,,フォウルアーマー,Foul Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13159
0,,フォウルアーマー,Foul Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13160
0,,フォウルアーマー,Foul Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13161
0,,フォウルアーマー,Foul Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13162
0,,ロイヤルサーコート,Royal Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13163
0,,ロイヤルサーコート,Royal Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13164
0,,ロイヤルサーコート,Royal Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13165
0,,ロイヤルサーコート,Royal Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13166
0,,ロイヤルサーコート,Royal Surcoat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13167
0,,クルーエルアーマー,Cruel Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13168
0,,クルーエルアーマー,Cruel Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13169
0,,クルーエルアーマー,Cruel Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13170
0,,クルーエルアーマー,Cruel Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13171
0,,クルーエルアーマー,Cruel Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13172
0,,獄卒のアームドベルト,Guardsman's Armbelt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13173
0,,獄卒のアームドベルト,Guardsman's Armbelt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13174
0,,獄卒のアームドベルト,Guardsman's Armbelt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13175
0,,獄卒のアームドベルト,Guardsman's Armbelt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13176
0,,獄卒のアームドベルト,Guardsman's Armbelt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13177
0,,グリプスアーマー,Gryphus Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13178
0,,グリプスアーマー,Gryphus Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13179
0,,グリプスアーマー,Gryphus Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13180
0,,グリプスアーマー,Gryphus Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13181
0,,グリプスアーマー,Gryphus Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13182
0,,ドーンプレート,Dawn Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13183
0,,ドーンプレート,Dawn Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13184
0,,ドーンプレート,Dawn Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13185
0,,ドーンプレート,Dawn Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13186
0,,ドーンプレート,Dawn Plate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13187
0,,フェイスアーマー,Faith Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13188
0,,フェイスアーマー,Faith Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13189
0,,フェイスアーマー,Faith Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13190
0,,フェイスアーマー,Faith Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13191
0,,フェイスアーマー,Faith Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13192
0,,シルバーキュイラス,Silver Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13193
0,,シルバーキュイラス,Silver Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13194
0,,シルバーキュイラス,Silver Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13195
0,,シルバーキュイラス,Silver Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13196
0,,シルバーキュイラス,Silver Cuirass,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13197
0,,アルマグロリア,Arma Gloria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13198
0,,アルマグロリア,Arma Gloria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13199
0,,アルマグロリア,Arma Gloria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13200
0,,アルマグロリア,Arma Gloria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13201
0,,アルマグロリア,Arma Gloria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13202
0,,シャインスケイルコート,Shining Scale Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13203
0,,シャインスケイルコート,Shining Scale Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13204
0,,シャインスケイルコート,Shining Scale Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13205
0,,シャインスケイルコート,Shining Scale Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13206
0,,シャインスケイルコート,Shining Scale Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13207
0,,ドゥールスコルプス,Dolus Corpus,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13208
0,,ドゥールスコルプス,Dolus Corpus,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13209
0,,ドゥールスコルプス,Dolus Corpus,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13210
0,,ドゥールスコルプス,Dolus Corpus,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13211
0,,ドゥールスコルプス,Dolus Corpus,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13212
0,,エクスクィジタ,Exquisita,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13213
0,,エクスクィジタ,Exquisita,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13214
0,,エクスクィジタ,Exquisita,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13215
0,,エクスクィジタ,Exquisita,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13216
0,,エクスクィジタ,Exquisita,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13217
0,,フェンリルアーマー,Fenrir Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13218
0,,フェンリルアーマー,Fenrir Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13219
0,,フェンリルアーマー,Fenrir Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13220
0,,フェンリルアーマー,Fenrir Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13221
0,,フェンリルアーマー,Fenrir Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13222
0,,アンライバルドガルーダ,Unrivalled Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13223
0,,アンライバルドガルーダ,Unrivalled Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13224
0,,アンライバルドガルーダ,Unrivalled Guard,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13225
