54,GUIDE_CHANGE_COLOR,カラー変更する装備を選択してください,"Please select the equipment you want to color
change.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,54
55,TITLE_PROGRESS_LIST,Progress List,Progress List,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,55
56,TITLE_DETAIL,Details,Details,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,56
57,BALLOON_FINISH,できました！,Finished!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,57
58,CATEGORY_ALL,すべて,All,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,58
59,BUTTON_GET_ITEM_FOR_STORAGE,保管ボックスに受け取る,Receive in storage,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,59
60,SUCCESS,Success!,Success!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,60
61,TITLE_RECEIPT,アイテムを作成しました,Created an item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,61
62,BUTTON_GET_ITEM,受け取る,Take,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,62
63,DIALOG_RECEIPT_SUCCESS,<NAME ITEM>　<VAL>個を受け取りました,<NAME ITEM> x<VAL> obtained.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,63
64,DIALOG_GET_XP,"クラフトを指揮していた<NAME PAWN>が
クラフト経験値を<VAL XP>入手しました","For being the craft leader, <NAME PAWN>
has gained <VAL XP> crafting experience.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,64
65,HEADING_REMAIN,残りポイント,Remaining Points,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,65
66,TITLE_POINT_ASSIGN,クラフトステータス,Craft Status,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,66
67,DIALOG_BREAKUP,クラフトラインを解散しました,Crafters have returned to standby.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,67
68,DIALOG_CONFIRM_STOP,"クラフトを中止しますか？
<COL aa1414>※素材・費用・クラフト回数は消費されます</COL>","Are you sure you want to stop crafting?
<COL aa1414>※Materials and crafting cost will be
lost.</COL>",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,68
69,DIALOG_STOP,クラフトを中止しました,The craft was canceled.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,69
70,ANNOUNCE_LV_UP,"<NAME PAWN>のクラフトレベルが<VAL>になりました
クラフトスキルポイントを<VAL>取得しました","<NAME PAWN> has reached craft level <VAL>.
They acquired <VAL> crafting skill points.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,70
71,DIALOG_CONFIRM_POINT_ASSIGN,ポイントの割り振りを行いますか？,"Are you sure you want to allocate the
crafting skill points?",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,71
72,DIALOG_POINT_ASSIGN,ポイントの割り振りを行いました,Crafting skill points allocated.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,72
73,HEADING_REINFORCE_TARGET,強化アイテム,Enhanced Item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,73
74,HEADING_REINFORCE_POINT,強化ポイント,Enhancement,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,74
75,BUTTON_REINFOECE,強化,Strengthed,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,75
76,DIALOG_CONFIRM_REINFORCE,このアイテムを強化しますか？,Are you sure you want to enhance this item?,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,76
77,TITLE_REINFORCE,アイテムを強化しました,Item has been enhanced.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,77
78,POPUP_GRADE_UP,Grade UP!,Grade UP!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,78
79,HEADING_CREST_BREAK,Crest Break,Crest Break,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,79
80,HEADING_CREST,Crest,Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,80
81,HEADING_CREST_EQUIP,Crest Equip,Mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,81
82,BUTTON_EQUIP_CREST,クレスト装備,Mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,82
83,HEADING_SLOT1,スロット１,Slot 1,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,83
84,HEADING_SLOT2,スロット２,Slot 2,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,84
85,HEADING_SLOT3,スロット３,Slot 3,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,85
86,HEADING_SLOT4,スロット４,Slot 4,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,86
87,GUIDE_SERECT_CREST,クレスト選択,Select Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,87
88,DIALOG_CONFIRM_SET_CREST,クレスト装備を行いますか？,Are you sure you want to equip the crests?,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,88
89,CREST_SET,Crest Set！,Crest Set!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,89
90,TITLE_CREST_SET,クレストを装備しました,The crest has been equipped.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,90
91,DIALOG_CONFIRM_CREST_BREAK,"選択したスロットのクレストを破壊します
よろしいですか？","Are you sure you want to destroy
the crest in this slot?",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,91
92,CREST_BREAK,Crest Break!,Crest Break!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,92
93,TITLE_CREST_BREAK,クレストを破壊しました,The crest has been broken.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,93
94,HEADING_CURRENT_COLOR,現在のカラー,Current Color,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,94
95,HEADING_DYES,染料,Dye,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,95
96,HEADING_CHANGE_COLOR,変更するカラー,New Color,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,96
97,BUTTON_CHANGE_COLOR,カラー変更,Change Color,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,97
98,DIALOG_CONFIRM_CHANGE_COLOR,カラー変更を行いますか？,Are you sure you want to change the color?,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,98
99,CHANGE_COLOR,Color Change!,Color Change!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,99
100,TITLE_CHANGE_COLOR,カラーを変更しました,The color has been changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,100
101,TITLE_REMOVES_PARTY,"選択したポーンはクラフト作業を行うため
パーティーを離脱しますがよろしいですか？

<COL aa1414>※パーティーからメインポーンがいなくなると
　サポートポーンも自動的に離脱します</COL>","A selected pawn is in your party.
Are you sure you want them to leave the party
in order to craft?

<COL aa1414>If there are no main pawns in the
party,
support pawns will automatically leave
as well.</COL>",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,101
102,TITLE_REMOVES_PARTY_FAILURE,パーティーからの離脱に失敗しました,Failed to leave the party.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,102
103,TITLE_RECEIPT_FAILURE,アイテム作成に失敗しました,Failed to craft item.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,103
104,TITLE_EMPTY_ITEM_PLACE,装備強化する場合は、アイテムバッグの素材枠に空き枠を作ってください,"If you are going to strengthen your equipment,
please make an empty slot in the material slot of
your Item Bag.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,104
105,TITLE_REINFORCE_FAILURE,装備の強化に失敗しました,Failed to enhance the equipment.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,105
106,DIALOG_GET_ARMS_POINT,"装備強化ポイントが<VAL 0>アップしました
現在の装備強化ポイントは<VAL 1>です","Enhancement points have been increased by <VAL 0>.
The current enhancement points are <VAL 1>.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,106
107,TITLE_REQUEST_FAILURE,リクエストに失敗しました,The request failed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,107
108,DIALOG_GET_GRADE_UP,グレードアップしました,Grade has been enhanced.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,108
109,DIALOG_CRAFT_LV_UP,クラフトを指揮していた<NAME PAWN>のクラフトレベルが<VAL 0>になった,"<NAME PAWN>, who was in charge of crafting, has
reached craft level <VAL 0>.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,109
110,TAB_UNOPENED,未解放,Not Unlocked,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,110
111,TITLE_MONEY_INSUFFICIENT,所持金が足りません,You do not have enough gold.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,111
112,TITLE_EQUIP_CREST_FAILURE,クレスト装着に失敗しました,Failed to mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,112
113,TITLE_BREAK_CREST_FAILURE,クレスト破棄に失敗しました,Crest destruction failed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,113
114,TITLE_EQUIP_CREST_SUCCESS,クレスト装着に成功しました,Crest was successfully equipped,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,114
115,TITLE_BREAK_CREST_SUCCESS,クレスト破棄に成功しました,Crest was successfully destroyed,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,115
116,TITLE_CHANGE_COLOR_FAILURE,カラー変更に失敗しました,Color change failed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,116
117,TITLE_CHANGE_COLOR_SUCCESS,カラー変更に成功しました,Color change succeeded,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,117
118,TITLE_PAWN_INFO_FAILURE,詳細情報取得に失敗しました,Failed to retrieve detailed information.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,118
119,DIALOG_POINT_ASSIGN_FAILURE,クラフトポイントの割り振りに失敗しました,Failed to allocate Craft Points,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,119
120,TITLE_CRAFT_INFO_FAILURE,クラフト状況取得に失敗しました,Failed to retrieve crafting information.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,120
121,TITLE_RECEIPT_SUCCESS,<VAL 0> x <VAL 1>個 が完成しました,<VAL 0> x <VAL 1> pieces have been completed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,121
122,TITLE_ITEM_INFO_FAILURE,クラフト完成品情報取得に失敗しました,"Failed to retrieve information on completed Craft
items.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,122
123,TITLE_CRAFT_STOP_FAILURE,クラフト中止に失敗しました,The crafting cancellation was unsuccessful.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,123
124,DIALOG_RECEIPT_FAILURE,アイテム受け取りに失敗しました,Failed to receive the item.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,124
125,TITLE_ARRANGEMENT_ITEM,"アイテムバッグ、保管ボックスがいっぱいのため
受け取ることができません

作成アイテム：<VAL> × <VAL>","Due to a full Item Bag and Storage Box, you
cannot receive it.

Created item: <VAL> × <VAL>",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,125
126,TITLE_GET_ITEM,アイテムを受け取りますか？,Will you receive the items?,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,126
127,TITLE_GET_NO_ITEM,受け取れるアイテムはありません,There are no items that can be received.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,127
128,MENU_SITUATION,状況確認,Check Conditions,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,128
129,HEADING_NEED_ITEM,必要素材 <VAL 0> x <VAL 1>,Required Materials: <VAL 0> x <VAL 1>,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,129
130,HEADING_COST_BASE,基準作成費用<VAL 0>,Cost of creating standards: <VAL 0>,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,130
131,HEADING_COST_CUT,補正後作成費用<VAL 0>,Adjusted Creation Cost <VAL 0>,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,131
132,REMAINING_MAKE_TIME_MINUTE,<VAL>m,<VAL>m,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,132
133,TAB_MATERIAL_ITEM,素材,Raw Material,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,133
134,TAB_USE_ITEM,消耗品,Usable,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,134
135,GUIDE_SELECT_ADD_ITEM,追加する素材を選択してください,Please select the material you want to add.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,135
136,ROW_HAVE,Storage,Storage,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,136
137,GUIDE_SELECT_COLOR_ITEM,使用する染料を選択してください,Please select the dye to be used,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,137
138,CRAFT_LEVEL_VAL,<VAL>,<VAL>,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,138
139,CRAFT_BUTTON_COMPLETE,完了,Finish,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,139
140,NOTICE_GRADE_MAX,"グレードがアップしました！
カラー変更ができるようになりました","Grade has been upgraded!
You can now change the color.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,140
141,CRAFT_BUTTON_EXAM_BEGIN,受領,Claim,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,141
142,ROW_POINT,Point,Point,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,142
143,ORDER_HEADER_CRAFT_ITEM,Craft Item,Craft Item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,143
144,ORDER_HEADER_CRAFT_MEMBER,Craft Members,Craft Members,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,144
145,ORDER_HEADER_ADD_ITEM,Additional Materials,Additional Materials,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,145
146,HEADING_CUSTOMIZE_TARGET,アイテム,Item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,146
147,HEADING_CUSTOMIZE_PAWN,クラフトポーン,Craft Pawn,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,147
148,HEADING_CREST_ITEM,Equip Crest,Mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,148
149,HEADING_COLOR_ITEM,Color Item,Color Item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,149
150,ROW_PROGRESS,Progress,Progress,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,150
151,ROW_MAKE_ITEM,Item,Item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,151
152,CRAFT_VAL_NONE,なし,Any,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,152
153,CRAFT_PLUS_VAL,<VAL PLUS>,<VAL PLUS>,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,153
154,GUIDE_SELECT_LEADER_PAWN,リーダーをメインポーンから選択してください,Please select a craft leader from your main pawns.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,154
155,GUIDE_SELECT_ASSISTANT_PAWN,アシスタントを選択してください,Please select an assistant.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,155
156,GUIDE_SELECT_ADD_POINT_PAWN,ポイントを割り振るポーンを選択してください,Please select a Pawn to allocate points,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,156
157,EXAM_RECEIPE_TITLE,昇格試験レシピ,Promotion Test Recipe,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,157
158,EXAM_RESULT_PARAM,昇格結果,Promotion Result,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,158
159,CRAFT_DETAIL_ITEM_RANK,Item Rank,Item Rank,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,159
160,CRAFT_DETAIL_XP_VAL,<VAL>/<VAL>,<VAL>/<VAL>,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,160
161,CRAFT_DETAIL_BAZAAR,バザー,Bazaar,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,161
162,CRAFT_DETAIL_ENABLE_CREST,装着可能,Crest Slot Available,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,162
163,ROW_LIST_CATEGORY,Category,Category,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,163
164,RECIPE_CATE_USE_ITEM_HP,体力回復,Heal,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,164
165,RECIPE_CATE_USE_ITEM_ST,スタミナ回復,Stamina Recovery,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,165
166,RECIPE_CATE_USE_ITEM_REPAIR,状態異常解消,Cure Debilitation,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,166
167,RECIPE_CATE_USE_ITEM_ENCHANT,能力上昇,Stat Increase,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,167
168,RECIPE_CATE_USE_ITEM_THROW,投擲道具,Throwing Item,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,168
169,RECIPE_CATE_USE_ITEM_KEY,鍵・採集・探索,Exploration,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,169
170,RECIPE_CATE_USE_ITEM_JOB,ジョブ専用道具,Job,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,170
171,RECIPE_CATE_MATERIAL_INGOT,インゴット,Ingot,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,171
172,RECIPE_CATE_MATERIAL_CLOTH,布,Cloth,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,172
173,RECIPE_CATE_MATERIAL_THREAD,糸,String,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,173
174,RECIPE_CATE_MATERIAL_SCROLL,スクロール,Scroll,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,174
175,RECIPE_CATE_MATERIAL_STRENGTH_WEP,精錬材（武器）,Refine (Weapon),ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,175
176,RECIPE_CATE_MATERIAL_STRENGTH_ARMOR,精錬材（防具）,Refine (Armor),ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,176
177,ROW_MAKE,Made,Made,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,177
178,CRAFT_NUM_CLASS_S,S級,S Grade,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,178
179,CRAFT_NUM_CRAFTLV,クラフトレベル<VAL>,Craft Level <VAL>,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,179
180,CRAFT_OVERUP_CRAFTLV,クラフトレベルの上限アップ,Craft Level Limit Up,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,180
181,CRAFT_SET_ASSISTANT,アシスタントの設定人数,Assistant Slot Count,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,181
182,CRAFT_NUM_TO_NUM,（<VAL>→<VAL>）,（<VAL>→<VAL>）,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,182
183,CRAFT_NUM_CLASS_D,D級,D Grade,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,183
184,CRAFT_NUM_CLASS_A,A級,A Grade,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,184
185,CRAFT_NUM_CLASS_B,B級,B Grade,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,185
186,CRAFT_NUM_CLASS_C,C級,C Grade,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,186
187,CRAFT_UPGRADE_EQUIP_NOTHING,強化できる装備がありません,There is no equipment that be enhanced.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,187
188,CRAFT_COLOR_EQUIP_NOTHING,カラー変更できる装備がありません,There is no equipment that can change color.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,188
189,CRAFT_CREST_EQUIP_NOTHING,クレスト装着できる装備がありません,There is no equipment that can crests mounted.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,189
190,CRAFT_MATERIAL_NOTHING,使用できる素材がありません,There is no material available.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,190
191,CRAFT_COLOR_ITEM_NOTHING,使用できる染料がありません,No available dyes,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,191
192,CRAFT_PAWN_NO_ONE,ポーンを雇っていません,I have not hired a pawn.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,192
193,CRAFT_MAKE_ITEM_NOTHING,作成できるアイテムがありません,There are no items that can be created.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,193
194,CRAFT_MAKING_NOTHING,作成中のアイテムはありません,There are no items being crafted.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,194
195,CRAFT_BTGUID_DISPAWN,ポーンをはずす,Remove Pawn,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,195
196,CRAFT_BTGUID_DISMATERIAL,精錬材をはずす,Remove the refining material,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,196
197,CRAFT_BTGUID_DISCREST,クレストを戻す,Return Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,197
198,CRAFT_MAKING_CONTINUE,同じ装備アイテムを強化しますか？,Do you want to enhance the same item again?,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,198
199,CRAFT_FINISHED,クラフト完了,Craft Finished,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,199
200,REMAINING_MAKE_TIME_HOUR,<VAL>h,<VAL>hours,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,200
201,TAB_CLASS_UP_EXAM,特殊,Special,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,201
202,CATEGORY_CLASS_UP_EXAM,昇格試験,Promotion Test,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,202
203,MSG_NO_CLASS_UP_EXAM,昇格試験がありません,There is currently no promotion test.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,203
204,GUIDE_MSG_CHARACTER_CHANGE,試着切り替え,Switch Preview,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,204
205,TITLE_MSG_CHARACTER_CHANGE,キャラクターを選択してください,Please select the character.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,205
206,RECIPE_CATE_MATERIAL_OTHER,その他,Players,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,206
207,DIALOG_GET_XP_EX,"クラフトを指揮していた<NAME PAWN>が
クラフト経験値を<VAL> (+<VAL>) <UNIT XP>入手しました","For being the craft leader, <NAME PAWN>
has gained <VAL> (+<VAL>) <UNIT XP> crafting
experience.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,207
208,EX_CHARGE_UNIT,(+<VAL>),(+<VAL>),ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,208
209,COLOR_CHANGE_DISABLE,このアイテムはカラー変更できません,This item cannot have its color changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,209
210,CATEGORY_FURNITURE,家具,Furniture,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,210
211,CRAFT_FURNITURE_NOTHING,家具レシピがありません,There are no furniture recipes.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,211
212,ERROR_CANT_MAKE_FURNITURE,作成済み、または作成中の家具は選択できません,"Furniture already created or being created cannot
be selected",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,212
