"0","","レスタニアの覚者か――！
すまないが手を貸してくれ
様子を見るだけのつもりだったのだが
妙な魔物の罠にはめられたようだ","レスタニアの覚者か――！
すまないが手を貸してくれ
様子を見るだけのつもりだったのだが
妙な魔物の罠にはめられたようだ","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","16"
"0","","この結界を張る護符が近くにあるはずだ
それを全て破壊してくれ
そうすれば、この結界が――
――覚者よ、後ろだ！！","この結界を張る護符が近くにあるはずだ
それを全て破壊してくれ
そうすれば、この結界が――
――覚者よ、後ろだ！！","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","17"
"0","","結界を張る護符が周囲にあるはずだ
それを全て破壊してくれ！
結界さえ解ければ、俺も戦える！","結界を張る護符が周囲にあるはずだ
それを全て破壊してくれ！
結界さえ解ければ、俺も戦える！","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","18"
"0","","なんと――罠をしかける魔物とは――
何やら不穏なものを感じます
今後も気は抜けませんな――","なんと――罠をしかける魔物とは――
何やら不穏なものを感じます
今後も気は抜けませんな――","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","19"
"0","","そうそう、地鳴りについてですが
昔から、響き渡る地鳴りについての話は
時折耳にしていたものです","そうそう、地鳴りについてですが
昔から、響き渡る地鳴りについての話は
時折耳にしていたものです","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","20"
"0","","こういったことは《知恵の小塔》に収められた
過去の書物を紐解くことで明らかとなるでしょう
あそこは特に貴重な書物が収められ
学者たちがつどった場所ですからの――","こういったことは《知恵の小塔》に収められた
過去の書物を紐解くことで明らかとなるでしょう
あそこは特に貴重な書物が収められ
学者たちがつどった場所ですからの――","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","21"
"0","","魔物の襲撃を受けるようになって
放棄されましたが、数年前までは
わしが密かに手入れしておりました
書物もまだ十分に読める状態で残っているはずです","魔物の襲撃を受けるようになって
放棄されましたが、数年前までは
わしが密かに手入れしておりました
書物もまだ十分に読める状態で残っているはずです","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","22"
"0","","わしは難しい書物を読むことはできませんが
きっと大切なものだろうと思ったのです
こういう時のためだったのですな","わしは難しい書物を読むことはできませんが
きっと大切なものだろうと思ったのです
こういう時のためだったのですな","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","23"
"0","","ダナ村のエリアマスターにも
この情報は伝えておきましょう
覚者様、この度はマヌンの危機を救ってくださり
感謝いたしますぞ――","ダナ村のエリアマスターにも
この情報は伝えておきましょう
覚者様、この度はマヌンの危機を救ってくださり
感謝いたしますぞ――","ui\00_message\quest\q60215003.gmd","\quest\q60215003.arc","q60215003.arc","24"
"0","q60215004_00_183","ファーラナ平原　試練：轟鳴せし滅亡","ファーラナ平原　試練：轟鳴せし滅亡","ui\00_message\quest_info\q60215004_00.gmd","\quest\q60215004.arc","q60215004.arc","0"
"1","q60215004_00_183","エリアマスターから事件の詳細を聞き
問題解決に挑む","エリアマスターから事件の詳細を聞き
問題解決に挑む","ui\00_message\quest_info\q60215004_00.gmd","\quest\q60215004.arc","q60215004.arc","1"
"2","q60215004_00_2391","<SPOT 877>の<NPC 2509>から詳細確認する","<SPOT 877>の<NPC 2509>から詳細確認する","ui\00_message\quest_info\q60215004_00.gmd","\quest\q60215004.arc","q60215004.arc","2"
"3","q60215004_00_2392","問題となる場所を調査する","問題となる場所を調査する","ui\00_message\quest_info\q60215004_00.gmd","\quest\q60215004.arc","q60215004.arc","3"
"4","q60215004_00_2393","諸悪の根源となる魔物を討伐する","諸悪の根源となる魔物を討伐する","ui\00_message\quest_info\q60215004_00.gmd","\quest\q60215004.arc","q60215004.arc","4"
"5","q60215004_00_2390","<SPOT 877>の<NPC 2501>に報告する","<SPOT 877>の<NPC 2501>に報告する","ui\00_message\quest_info\q60215004_00.gmd","\quest\q60215004.arc","q60215004.arc","5"
"0","","本当に、ちょうどいい時に来てくれたもんだ
詳しいことはオリアに聞いてもらえるかい
今、タラスクについて色んな情報が
入ってくるもんだからちょっと手が離せないのさ","本当に、ちょうどいい時に来てくれたもんだ
詳しいことはオリアに聞いてもらえるかい
今、タラスクについて色んな情報が
入ってくるもんだからちょっと手が離せないのさ","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","0"
"0","","詳しいことはオリアに聞いてもらえるかい
今、タラスクについて色んな情報が
入ってくるもんだからちょっと手が離せないのさ","詳しいことはオリアに聞いてもらえるかい
今、タラスクについて色んな情報が
入ってくるもんだからちょっと手が離せないのさ","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","1"
"0","","ああ、覚者さん！
よかった、あんたに言わないと
いけないことがあるんだよ！","ああ、覚者さん！
よかった、あんたに言わないと
いけないことがあるんだよ！","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","2"
"0","","そう、タラスクが出たんだ！
もうラザネイルさんに聞いたかい？
野ウサギでも獲ろうと思って
外に出たら地鳴りがして――！","そう、タラスクが出たんだ！
もうラザネイルさんに聞いたかい？
野ウサギでも獲ろうと思って
外に出たら地鳴りがして――！","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","3"
"0","","《<SPOT 923>》で山みたいに大きな
ものが動いてるのを見て
慌てて帰ってきたんだ！","《<SPOT 923>》で山みたいに大きな
ものが動いてるのを見て
慌てて帰ってきたんだ！","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","4"
"0","","それに、前に見たタラスクとは
なんだか様子が違ったような――
とにかく大きくて凶暴そうなんだ！
このままじゃ村ごと踏み潰されちまうよ！","それに、前に見たタラスクとは
なんだか様子が違ったような――
とにかく大きくて凶暴そうなんだ！
このままじゃ村ごと踏み潰されちまうよ！","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","5"
"0","","《<SPOT 923>》で山みたいに大きな
ものが動いてるのを見たんだよ！
前に見たタラスクとは
なんだか様子が違ったように思うけど――","《<SPOT 923>》で山みたいに大きな
ものが動いてるのを見たんだよ！
前に見たタラスクとは
なんだか様子が違ったように思うけど――","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","6"
"0","","な、なんだって！？
あの新手のタラスクを
討伐してきたっていうのかい！","な、なんだって！？
あの新手のタラスクを
討伐してきたっていうのかい！","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","7"
"0","","確かに、少し前に急に地鳴りが止んだよ
――あたしらが右往左往している間に
あんたはその腕でいち早く村を救ったんだね","確かに、少し前に急に地鳴りが止んだよ
――あたしらが右往左往している間に
あんたはその腕でいち早く村を救ったんだね","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","8"
"0","","戦士の村・ダナは、その武勇によって
ここに在ったっていうのに
まさか他所の国から来たあんたに
そのことを教えられるとは！","戦士の村・ダナは、その武勇によって
ここに在ったっていうのに
まさか他所の国から来たあんたに
そのことを教えられるとは！","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","9"
"0","","どんな強大な敵であっても、武器をとって
立ち向かう勇敢さ――
あんたには頭が上がらないよ
ダナを救ってくれて、本当にありがとう","どんな強大な敵であっても、武器をとって
立ち向かう勇敢さ――
あんたには頭が上がらないよ
ダナを救ってくれて、本当にありがとう","ui\00_message\quest\q60215004.gmd","\quest\q60215004.arc","q60215004.arc","10"
"0","","ああ、引き受けてくれるのかい！
すまないね、こんなこと頼んじまって
なんせ手が足りなくてさ","ああ、引き受けてくれるのかい！
すまないね、こんなこと頼んじまって
なんせ手が足りなくてさ","ui\00_message\quest\q60215005.gmd","\quest\q60215005.arc","q60215005.arc","0"
"0","","《<SPOT 923>》の辺りで
最近やけに魔物が出るもんだから
橋の復旧作業が止まっちまうのさ","《<SPOT 923>》の辺りで
最近やけに魔物が出るもんだから
橋の復旧作業が止まっちまうのさ","ui\00_message\quest\q60215005.gmd","\quest\q60215005.arc","q60215005.arc","1"
"0","","だから、復旧作業に集中するために
あの辺りに出る魔物を片っ端から
ぶん殴ってきてほしいんだよ
あんたならこのくらい、簡単だろ？","だから、復旧作業に集中するために
あの辺りに出る魔物を片っ端から
ぶん殴ってきてほしいんだよ
あんたならこのくらい、簡単だろ？","ui\00_message\quest\q60215005.gmd","\quest\q60215005.arc","q60215005.arc","2"
"0","","他の子もすでに向かわせてるから
途中で合流して一緒にやってくれればいいよ
その方が気も楽だろ？","他の子もすでに向かわせてるから
途中で合流して一緒にやってくれればいいよ
その方が気も楽だろ？","ui\00_message\quest\q60215005.gmd","\quest\q60215005.arc","q60215005.arc","3"
